locationID,continent,country,stateProvince,countryCode,isCustomRegion,verbatimCountry
MOBI_adm1_1697,Asia,Myanmar,Chin,MM,No,Burma
MOBI_adm1_1698,Asia,Myanmar,Kachin,MM,No,Burma
MOBI_adm1_1699,Asia,Myanmar,Kayah,MM,No,Burma
MOBI_adm1_1700,Asia,Myanmar,Kayin,MM,No,Burma
MOBI_adm1_1701,Asia,Myanmar,Magway,MM,No,Burma
MOBI_adm1_1702,Asia,Myanmar,Mandalay,MM,No,Burma
MOBI_adm1_1703,Asia,Myanmar,Mon,MM,No,Burma
MOBI_adm1_1704,Asia,Myanmar,Rakhine,MM,No,Burma
MOBI_adm1_1705,Asia,Myanmar,Saigang,MM,No,Burma
MOBI_adm1_1706,Asia,Myanmar,Shan,MM,No,Burma
MOBI_adm1_1707,Asia,Myanmar,Tanitharyi,MM,No,Burma
MOBI_adm1_1708,Asia,Myanmar,Yangon,MM,No,Burma
MOBI_adm1_1709,Asia,Mongolia,Arkhangai,MN,No,Mongolia
MOBI_adm1_1710,Asia,Mongolia,Bayankhongor,MN,No,Mongolia
MOBI_adm1_1711,Asia,Mongolia,Bayan-Ölgii,MN,No,Mongolia
MOBI_adm1_1712,Asia,Mongolia,Bulgan,MN,No,Mongolia
MOBI_adm1_1713,Asia,Mongolia,Darkhan-Uul,MN,No,Mongolia
MOBI_adm1_1714,Asia,Mongolia,Dornod,MN,No,Mongolia
MOBI_adm1_1715,Asia,Mongolia,Dornogovi,MN,No,Mongolia
MOBI_adm1_1716,Asia,Mongolia,Dundgovi,MN,No,Mongolia
MOBI_adm1_1717,Asia,Mongolia,Govi-Altai,MN,No,Mongolia
MOBI_adm1_1718,Asia,Mongolia,Govisumber,MN,No,Mongolia
MOBI_adm1_1719,Asia,Mongolia,Hovsgel,MN,No,Mongolia
MOBI_adm1_1720,Asia,Mongolia,Khentii,MN,No,Mongolia
MOBI_adm1_1721,Asia,Mongolia,Khovd,MN,No,Mongolia
MOBI_adm1_1722,Asia,Mongolia,Ömnögovi,MN,No,Mongolia
MOBI_adm1_1723,Asia,Mongolia,Orkhon,MN,No,Mongolia
MOBI_adm1_1724,Asia,Mongolia,Övörkhangai,MN,No,Mongolia
MOBI_adm1_1725,Asia,Mongolia,Selenge,MN,No,Mongolia
MOBI_adm1_1726,Asia,Mongolia,Sükhbaatar,MN,No,Mongolia
MOBI_adm1_1727,Asia,Mongolia,Töv,MN,No,Mongolia
MOBI_adm1_1728,Asia,Mongolia,Ulaanbaatar,MN,No,Mongolia
MOBI_adm1_1729,Asia,Mongolia,Uvs,MN,No,Mongolia
MOBI_adm1_1730,Asia,Mongolia,Zavkhan,MN,No,Mongolia
MOBI_adm1_1731,Africa,Mauritania,Adrar,MR,No,Mauritania
MOBI_adm1_1732,Africa,Mauritania,Assaba,MR,No,Mauritania
MOBI_adm1_1733,Africa,Mauritania,Brakna,MR,No,Mauritania
MOBI_adm1_1734,Africa,Mauritania,Dakhlet Nouadhibou,MR,No,Mauritania
MOBI_adm1_1735,Africa,Mauritania,Gorgol,MR,No,Mauritania
MOBI_adm1_1736,Africa,Mauritania,Guidimaka,MR,No,Mauritania
MOBI_adm1_1737,Africa,Mauritania,Hodh ech Chargui,MR,No,Mauritania
MOBI_adm1_1738,Africa,Mauritania,Hodh el Gharbi,MR,No,Mauritania
MOBI_adm1_1739,Africa,Mauritania,Inchiri,MR,No,Mauritania
MOBI_adm1_1740,Africa,Mauritania,Nouakchott,MR,No,Mauritania
MOBI_adm1_1741,Africa,Mauritania,Tagant,MR,No,Mauritania
MOBI_adm1_1742,Africa,Mauritania,Tiris Zemmour,MR,No,Mauritania
MOBI_adm1_1743,Africa,Mauritania,Trarza,MR,No,Mauritania
MOBI_adm1_1744,Europe,Malta,Attard,MT,No,Malta
MOBI_adm1_1745,Europe,Malta,Balzan,MT,No,Malta
MOBI_adm1_1746,Europe,Malta,Birgu,MT,No,Malta
MOBI_adm1_1747,Europe,Malta,Birkirkara,MT,No,Malta
MOBI_adm1_1748,Europe,Malta,Birżebbuġa,MT,No,Malta
MOBI_adm1_1749,Europe,Malta,Bormla,MT,No,Malta
MOBI_adm1_1750,Europe,Malta,Dingli,MT,No,Malta
MOBI_adm1_1751,Europe,Malta,Fgura,MT,No,Malta
MOBI_adm1_1752,Europe,Malta,Floriana,MT,No,Malta
MOBI_adm1_1753,Europe,Malta,Fontana,MT,No,Malta
MOBI_adm1_1754,Europe,Malta,Gharb,MT,No,Malta
MOBI_adm1_1755,Europe,Malta,Għargħur,MT,No,Malta
MOBI_adm1_1756,Europe,Malta,Ghasri,MT,No,Malta
MOBI_adm1_1757,Europe,Malta,Għaxaq,MT,No,Malta
MOBI_adm1_1758,Europe,Malta,Gudja,MT,No,Malta
MOBI_adm1_1759,Europe,Malta,Gżira,MT,No,Malta
MOBI_adm1_1760,Europe,Malta,Ħamrun,MT,No,Malta
MOBI_adm1_1761,Europe,Malta,Iklin,MT,No,Malta
MOBI_adm1_1762,Europe,Malta,Kalkara,MT,No,Malta
MOBI_adm1_1763,Europe,Malta,Kerċem,MT,No,Malta
MOBI_adm1_1764,Europe,Malta,Kirkop,MT,No,Malta
MOBI_adm1_1765,Europe,Malta,Lija,MT,No,Malta
MOBI_adm1_1766,Europe,Malta,Luqa,MT,No,Malta
MOBI_adm1_1767,Europe,Malta,Marsa,MT,No,Malta
MOBI_adm1_1768,Europe,Malta,Marsaskala,MT,No,Malta
MOBI_adm1_1769,Europe,Malta,Marsaxlokk,MT,No,Malta
MOBI_adm1_1770,Europe,Malta,Mdina,MT,No,Malta
MOBI_adm1_1771,Europe,Malta,Mellieħa,MT,No,Malta
MOBI_adm1_1772,Europe,Malta,Mġarr,MT,No,Malta
MOBI_adm1_1773,Europe,Malta,Mosta,MT,No,Malta
MOBI_adm1_1774,Europe,Malta,Mqabba,MT,No,Malta
MOBI_adm1_1775,Europe,Malta,Msida,MT,No,Malta
MOBI_adm1_1776,Europe,Malta,Mtarfa,MT,No,Malta
MOBI_adm1_1777,Europe,Malta,Munxar,MT,No,Malta
MOBI_adm1_1778,Europe,Malta,Nadur,MT,No,Malta
MOBI_adm1_1779,Europe,Malta,Naxxar,MT,No,Malta
MOBI_adm1_1780,Europe,Malta,Paola,MT,No,Malta
MOBI_adm1_1781,Europe,Malta,Pembroke,MT,No,Malta
MOBI_adm1_1782,Europe,Malta,Pietà,MT,No,Malta
MOBI_adm1_1783,Europe,Malta,Qala,MT,No,Malta
MOBI_adm1_1784,Europe,Malta,Qormi,MT,No,Malta
MOBI_adm1_1785,Europe,Malta,Qrendi,MT,No,Malta
MOBI_adm1_1786,Europe,Malta,Rabat Gozo,MT,No,Malta
MOBI_adm1_1787,Europe,Malta,Rabat Malta,MT,No,Malta
MOBI_adm1_1788,Europe,Malta,Safi,MT,No,Malta
MOBI_adm1_1789,Europe,Malta,Saint John,MT,No,Malta
MOBI_adm1_1790,Europe,Malta,Saint Julian's,MT,No,Malta
MOBI_adm1_1791,Europe,Malta,Saint Lawerence,MT,No,Malta
MOBI_adm1_1792,Europe,Malta,Saint Lucia's,MT,No,Malta
MOBI_adm1_1793,Europe,Malta,Saint Paul's Bay,MT,No,Malta
MOBI_adm1_1794,Europe,Malta,Sannat,MT,No,Malta
MOBI_adm1_1795,Europe,Malta,Santa Venera,MT,No,Malta
MOBI_adm1_1796,Europe,Malta,Siġġiewi,MT,No,Malta
MOBI_adm1_1797,Europe,Malta,Sliema,MT,No,Malta
MOBI_adm1_1798,Europe,Malta,Swieqi,MT,No,Malta
MOBI_adm1_1799,Europe,Malta,Ta' Xbiex,MT,No,Malta
MOBI_adm1_1800,Europe,Malta,Tarxien,MT,No,Malta
MOBI_adm1_1801,Europe,Malta,Valletta,MT,No,Malta
MOBI_adm1_1802,Europe,Malta,Xagħra,MT,No,Malta
MOBI_adm1_1803,Europe,Malta,Xewkija,MT,No,Malta
MOBI_adm1_1804,Europe,Malta,Xgħajra,MT,No,Malta
MOBI_adm1_1805,Europe,Malta,Żabbar,MT,No,Malta
MOBI_adm1_1806,Europe,Malta,Żebbuġ Gozo,MT,No,Malta
MOBI_adm1_1807,Europe,Malta,Żebbuġ Malta,MT,No,Malta
MOBI_adm1_1808,Europe,Malta,Żejtun,MT,No,Malta
MOBI_adm1_1809,Europe,Malta,Żurrieq,MT,No,Malta
MOBI_adm1_1810,Africa,Mauritius,Black River,MU,No,Mauritius
MOBI_adm1_1811,Africa,Mauritius,Flacq,MU,No,Mauritius
MOBI_adm1_1812,Africa,Mauritius,Grand Port,MU,No,Mauritius
MOBI_adm1_1813,Africa,Mauritius,Moka,MU,No,Mauritius
MOBI_adm1_1814,Africa,Mauritius,Pamplemousses,MU,No,Mauritius
MOBI_adm1_1815,Africa,Mauritius,Plaines Wilhems,MU,No,Mauritius
MOBI_adm1_1816,Africa,Mauritius,Port Louis,MU,No,Mauritius
MOBI_adm1_1817,Africa,Mauritius,Rivière du Rempart,MU,No,Mauritius
MOBI_adm1_1818,Africa,Mauritius,Rodrigues,MU,No,Mauritius
MOBI_adm1_1819,Africa,Mauritius,Savanne,MU,No,Mauritius
MOBI_adm1_1820,Africa,Mauritius,St. Brandon,MU,No,Mauritius
MOBI_adm1_1821,Asia,Maldives,Vaavu,MV,No,Maldives
MOBI_adm1_1822,Africa,Malawi,Central Region,MW,No,Malawi
MOBI_adm1_1823,Africa,Malawi,Northern Region,MW,No,Malawi
MOBI_adm1_1824,Africa,Malawi,Southern Region,MW,No,Malawi
MOBI_adm1_1825,Americas,Mexico,Aguascalientes,MX,No,Mexico
MOBI_adm1_1826,Americas,Mexico,Baja California,MX,No,Mexico
MOBI_adm1_1827,Americas,Mexico,Baja California Sur,MX,No,Mexico
MOBI_adm1_1828,Americas,Mexico,Campeche,MX,No,Mexico
MOBI_adm1_1829,Americas,Mexico,Chiapas,MX,No,Mexico
MOBI_adm1_1830,Americas,Mexico,Chihuahua,MX,No,Mexico
MOBI_adm1_1831,Americas,Mexico,Coahuila de Zaragoza,MX,No,Mexico
MOBI_adm1_1832,Americas,Mexico,Colima,MX,No,Mexico
MOBI_adm1_1833,Americas,Mexico,Distrito Federal,MX,No,Mexico
MOBI_adm1_1834,Americas,Mexico,Durango,MX,No,Mexico
MOBI_adm1_1835,Americas,Mexico,Guanajuato,MX,No,Mexico
MOBI_adm1_1836,Americas,Mexico,Guerrero,MX,No,Mexico
MOBI_adm1_1837,Americas,Mexico,Hidalgo,MX,No,Mexico
MOBI_adm1_1838,Americas,Mexico,Jalisco,MX,No,Mexico
MOBI_adm1_1839,Americas,Mexico,Mexico,MX,No,Mexico
MOBI_adm1_1840,Americas,Mexico,Michoacan de Ocampo,MX,No,Mexico
MOBI_adm1_1841,Americas,Mexico,Morelos,MX,No,Mexico
MOBI_adm1_1842,Americas,Mexico,Nayarit,MX,No,Mexico
MOBI_adm1_1843,Americas,Mexico,Nuevo Leon,MX,No,Mexico
MOBI_adm1_1844,Americas,Mexico,Oaxaca,MX,No,Mexico
MOBI_adm1_1845,Americas,Mexico,Puebla,MX,No,Mexico
MOBI_adm1_1846,Americas,Mexico,Queretaro de Arteaga,MX,No,Mexico
MOBI_adm1_1847,Americas,Mexico,Quintana Roo,MX,No,Mexico
MOBI_adm1_1848,Americas,Mexico,San Luis Potosi,MX,No,Mexico
MOBI_adm1_1849,Americas,Mexico,Sinaloa,MX,No,Mexico
MOBI_adm1_1850,Americas,Mexico,Sonora,MX,No,Mexico
MOBI_adm1_1851,Americas,Mexico,Tabasco,MX,No,Mexico
MOBI_adm1_1852,Americas,Mexico,Tamaulipas,MX,No,Mexico
MOBI_adm1_1853,Americas,Mexico,Tlaxcala,MX,No,Mexico
MOBI_adm1_1854,Americas,Mexico,Veracruz de Ignacio de la Llave,MX,No,Mexico
MOBI_adm1_1855,Americas,Mexico,Yucatan,MX,No,Mexico
MOBI_adm1_1856,Americas,Mexico,Zacatecas,MX,No,Mexico
MOBI_adm1_1857,Asia,Malaysia,Johor,MY,No,Malaysia
MOBI_adm1_1858,Asia,Malaysia,Kedah,MY,No,Malaysia
MOBI_adm1_1859,Asia,Malaysia,Kelantan,MY,No,Malaysia
MOBI_adm1_1860,Asia,Malaysia,Kuala Lumpur,MY,No,Malaysia
MOBI_adm1_1861,Asia,Malaysia,Labuan,MY,No,Malaysia
MOBI_adm1_1862,Asia,Malaysia,Malacca,MY,No,Malaysia
MOBI_adm1_1863,Asia,Malaysia,Negeri Sembilan,MY,No,Malaysia
MOBI_adm1_1864,Asia,Malaysia,Pahang,MY,No,Malaysia
MOBI_adm1_1865,Asia,Malaysia,Penang,MY,No,Malaysia
MOBI_adm1_1866,Asia,Malaysia,Perak,MY,No,Malaysia
MOBI_adm1_1867,Asia,Malaysia,Perlis,MY,No,Malaysia
MOBI_adm1_1868,Asia,Malaysia,Sabah,MY,No,Malaysia
MOBI_adm1_1869,Asia,Malaysia,Sarawak,MY,No,Malaysia
MOBI_adm1_1870,Asia,Malaysia,Selangor,MY,No,Malaysia
MOBI_adm1_1871,Asia,Malaysia,Terengganu,MY,No,Malaysia
MOBI_adm1_1872,Africa,Mozambique,Cabo Delgado,MZ,No,Mozambique
MOBI_adm1_1873,Africa,Mozambique,Gaza,MZ,No,Mozambique
MOBI_adm1_1874,Africa,Mozambique,Inhambane,MZ,No,Mozambique
MOBI_adm1_1875,Africa,Mozambique,Manica,MZ,No,Mozambique
MOBI_adm1_1876,Africa,Mozambique,Maputo,MZ,No,Mozambique
MOBI_adm1_1877,Africa,Mozambique,Nampula,MZ,No,Mozambique
MOBI_adm1_1878,Africa,Mozambique,Niassa,MZ,No,Mozambique
MOBI_adm1_1879,Africa,Mozambique,Sofala,MZ,No,Mozambique
MOBI_adm1_1880,Africa,Mozambique,Tete,MZ,No,Mozambique
MOBI_adm1_1881,Africa,Mozambique,Zambézia,MZ,No,Mozambique
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,Africa,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,Americas,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,Asia,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,Africa,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,Asia,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1882,,,Caprivi,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,Africa,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,Americas,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,Asia,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,Africa,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,Asia,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1883,,,Erongo,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,Africa,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,Americas,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
MOBI_adm1_1884,,,Hardap,,No,Namibia
