locationID,continent,country,stateProvince,county,countryCode,isCustomRegion,verbatimCountry,verbatimLocationID,verbatimISO3,countryCode.1
GEO_86288312B80996435697818,Europe,Norway,Nordland,Vefsn nor,NO,No,Norway,{86288312B80996435697818},NOR,NO
GEO_86288312B81726238902221,Europe,Norway,Nordland,Vega nor,NO,No,Norway,{86288312B81726238902221},NOR,NO
GEO_86288312B23095338426398,Europe,Norway,Nordland,Vestvågøy nor,NO,No,Norway,{86288312B23095338426398},NOR,NO
GEO_86288312B90944773523196,Europe,Norway,Nordland,Vevelstad nor,NO,No,Norway,{86288312B90944773523196},NOR,NO
GEO_86288312B18463313731869,Europe,Norway,Oslo,Oslo nor,NO,No,Norway,{86288312B18463313731869},NOR,NO
GEO_86288312B57729087865321,Europe,Norway,Rogaland,Bjerkreim nor,NO,No,Norway,{86288312B57729087865321},NOR,NO
GEO_86288312B12151058165586,Europe,Norway,Rogaland,Bokn nor,NO,No,Norway,{86288312B12151058165586},NOR,NO
GEO_86288312B23516572714138,Europe,Norway,Rogaland,Eigersund nor,NO,No,Norway,{86288312B23516572714138},NOR,NO
GEO_86288312B53803854392710,Europe,Norway,Rogaland,Forsand nor,NO,No,Norway,{86288312B53803854392710},NOR,NO
GEO_86288312B75018184533449,Europe,Norway,Rogaland,Gjesdal nor,NO,No,Norway,{86288312B75018184533449},NOR,NO
GEO_86288312B80331552977224,Europe,Norway,Rogaland,Hå nor,NO,No,Norway,{86288312B80331552977224},NOR,NO
GEO_86288312B97968708027313,Europe,Norway,Rogaland,Haugesund nor,NO,No,Norway,{86288312B97968708027313},NOR,NO
GEO_86288312B13309254360301,Europe,Norway,Rogaland,Hjelmeland nor,NO,No,Norway,{86288312B13309254360301},NOR,NO
GEO_86288312B31081381702542,Europe,Norway,Rogaland,Karmøy nor,NO,No,Norway,{86288312B31081381702542},NOR,NO
GEO_86288312B2742263230079,Europe,Norway,Rogaland,Klepp nor,NO,No,Norway,{86288312B2742263230079},NOR,NO
GEO_86288312B14474209678121,Europe,Norway,Rogaland,Lund nor,NO,No,Norway,{86288312B14474209678121},NOR,NO
GEO_86288312B80966124868443,Europe,Norway,Rogaland,Randaberg nor,NO,No,Norway,{86288312B80966124868443},NOR,NO
GEO_86288312B22381651590620,Europe,Norway,Rogaland,Rennesøy nor,NO,No,Norway,{86288312B22381651590620},NOR,NO
GEO_86288312B92458440996482,Europe,Norway,Rogaland,Sandnes nor,NO,No,Norway,{86288312B92458440996482},NOR,NO
GEO_86288312B22433756147713,Europe,Norway,Rogaland,Sauda nor,NO,No,Norway,{86288312B22433756147713},NOR,NO
GEO_86288312B30341713179901,Europe,Norway,Rogaland,Sokndal nor,NO,No,Norway,{86288312B30341713179901},NOR,NO
GEO_86288312B13640802673877,Europe,Norway,Rogaland,Sola nor,NO,No,Norway,{86288312B13640802673877},NOR,NO
GEO_86288312B95219475773394,Europe,Norway,Rogaland,Stavanger nor,NO,No,Norway,{86288312B95219475773394},NOR,NO
GEO_86288312B48942403855190,Europe,Norway,Rogaland,Strand nor,NO,No,Norway,{86288312B48942403855190},NOR,NO
GEO_86288312B74998451175401,Europe,Norway,Rogaland,Suldal nor,NO,No,Norway,{86288312B74998451175401},NOR,NO
GEO_86288312B70741506044896,Europe,Norway,Rogaland,Time nor,NO,No,Norway,{86288312B70741506044896},NOR,NO
GEO_86288312B7818860618631,Europe,Norway,Rogaland,Tysvær nor,NO,No,Norway,{86288312B7818860618631},NOR,NO
GEO_86288312B43548013531547,Europe,Norway,Rogaland,Vindafjord nor,NO,No,Norway,{86288312B43548013531547},NOR,NO
GEO_86288312B82966611739072,Europe,Norway,Troms og Finnmark,Bardu nor,NO,No,Norway,{86288312B82966611739072},NOR,NO
GEO_86288312B97693798592449,Europe,Norway,Troms og Finnmark,Båtsfjord nor,NO,No,Norway,{86288312B97693798592449},NOR,NO
GEO_86288312B25142202859534,Europe,Norway,Troms og Finnmark,Berg nor,NO,No,Norway,{86288312B25142202859534},NOR,NO
GEO_86288312B55537413701399,Europe,Norway,Troms og Finnmark,Berlevåg nor,NO,No,Norway,{86288312B55537413701399},NOR,NO
GEO_86288312B77332611217314,Europe,Norway,Troms og Finnmark,Deatnu sme 1,NO,No,Norway,{86288312B77332611217314},NOR,NO
GEO_86288312B15388933867653,Europe,Norway,Troms og Finnmark,Dyrøy nor,NO,No,Norway,{86288312B15388933867653},NOR,NO
GEO_86288312B74284621306348,Europe,Norway,Troms og Finnmark,Guovdageaidnu sme 1,NO,No,Norway,{86288312B74284621306348},NOR,NO
GEO_86288312B68786515183071,Europe,Norway,Troms og Finnmark,Harstad nor,NO,No,Norway,{86288312B68786515183071},NOR,NO
GEO_86288312B50454164159248,Europe,Norway,Troms og Finnmark,Hasvik nor,NO,No,Norway,{86288312B50454164159248},NOR,NO
GEO_86288312B7453580545213,Europe,Norway,Troms og Finnmark,Kåfjord nor 2,NO,No,Norway,{86288312B7453580545213},NOR,NO
GEO_86288312B66062966513984,Europe,Norway,Troms og Finnmark,Kárášjohka sme 1,NO,No,Norway,{86288312B66062966513984},NOR,NO
GEO_86288312B39619690303479,Europe,Norway,Troms og Finnmark,Karlsøy nor,NO,No,Norway,{86288312B39619690303479},NOR,NO
GEO_86288312B34366506977107,Europe,Norway,Troms og Finnmark,Kvæfjord nor,NO,No,Norway,{86288312B34366506977107},NOR,NO
GEO_86288312B24070411232655,Europe,Norway,Troms og Finnmark,Kvænangen nor,NO,No,Norway,{86288312B24070411232655},NOR,NO
GEO_86288312B73614960684794,Europe,Norway,Troms og Finnmark,Kvalsund nor,NO,No,Norway,{86288312B73614960684794},NOR,NO
GEO_86288312B28845238871652,Europe,Norway,Troms og Finnmark,Lebesby nor,NO,No,Norway,{86288312B28845238871652},NOR,NO
GEO_86288312B95435650072468,Europe,Norway,Troms og Finnmark,Lenvik nor,NO,No,Norway,{86288312B95435650072468},NOR,NO
GEO_86288312B71092207563612,Europe,Norway,Troms og Finnmark,Loabák sme 1,NO,No,Norway,{86288312B71092207563612},NOR,NO
GEO_86288312B40106717450016,Europe,Norway,Troms og Finnmark,Loppa nor,NO,No,Norway,{86288312B40106717450016},NOR,NO
GEO_86288312B24921561512033,Europe,Norway,Troms og Finnmark,Lyngen nor,NO,No,Norway,{86288312B24921561512033},NOR,NO
GEO_86288312B50158709887361,Europe,Norway,Troms og Finnmark,Målselv nor,NO,No,Norway,{86288312B50158709887361},NOR,NO
GEO_86288312B81169350398117,Europe,Norway,Troms og Finnmark,Måsøy nor,NO,No,Norway,{86288312B81169350398117},NOR,NO
GEO_86288312B71509568732439,Europe,Norway,Troms og Finnmark,Nordreisa nor,NO,No,Norway,{86288312B71509568732439},NOR,NO
GEO_86288312B64496782861055,Europe,Norway,Troms og Finnmark,Omasvuotna sme 2,NO,No,Norway,{86288312B64496782861055},NOR,NO
GEO_86288312B52632964277123,Europe,Norway,Troms og Finnmark,Salangen nor,NO,No,Norway,{86288312B52632964277123},NOR,NO
GEO_86288312B73235006037434,Europe,Norway,Troms og Finnmark,Skånland nor,NO,No,Norway,{86288312B73235006037434},NOR,NO
GEO_86288312B92584171254866,Europe,Norway,Troms og Finnmark,Skjervøy nor,NO,No,Norway,{86288312B92584171254866},NOR,NO
GEO_86288312B8991276694955,Europe,Norway,Troms og Finnmark,Sørreisa nor,NO,No,Norway,{86288312B8991276694955},NOR,NO
GEO_86288312B98224162040661,Europe,Norway,Troms og Finnmark,Sør-Varanger nor,NO,No,Norway,{86288312B98224162040661},NOR,NO
GEO_86288312B94702681329617,Europe,Norway,Troms og Finnmark,Tjeldsund nor,NO,No,Norway,{86288312B94702681329617},NOR,NO
GEO_86288312B75737452629522,Europe,Norway,Troms og Finnmark,Torsken nor,NO,No,Norway,{86288312B75737452629522},NOR,NO
GEO_86288312B72673303782724,Europe,Norway,Troms og Finnmark,Tranøy nor,NO,No,Norway,{86288312B72673303782724},NOR,NO
GEO_86288312B12055584821312,Europe,Norway,Troms og Finnmark,Tromsø nor,NO,No,Norway,{86288312B12055584821312},NOR,NO
GEO_86288312B60394141718177,Europe,Norway,Troms og Finnmark,Vadsø nor,NO,No,Norway,{86288312B60394141718177},NOR,NO
GEO_86288312B8683339582307,Europe,Norway,Troms og Finnmark,Vardø nor,NO,No,Norway,{86288312B8683339582307},NOR,NO
GEO_86288312B16498959259468,Europe,Norway,Trøndelag,"""Midtre Gauldal"" nor",NO,No,Norway,{86288312B16498959259468},NOR,NO
GEO_86288312B63643757450384,Europe,Norway,Trøndelag,Åfjord nor,NO,No,Norway,{86288312B63643757450384},NOR,NO
GEO_86288312B44051007085093,Europe,Norway,Trøndelag,Agdenes nor,NO,No,Norway,{86288312B44051007085093},NOR,NO
GEO_86288312B97318118947912,Europe,Norway,Trøndelag,Bjugn nor,NO,No,Norway,{86288312B97318118947912},NOR,NO
GEO_86288312B80976394887598,Europe,Norway,Trøndelag,Flatanger nor,NO,No,Norway,{86288312B80976394887598},NOR,NO
GEO_86288312B47983318016023,Europe,Norway,Trøndelag,Fosnes nor,NO,No,Norway,{86288312B47983318016023},NOR,NO
GEO_86288312B77000887435239,Europe,Norway,Trøndelag,Frosta nor,NO,No,Norway,{86288312B77000887435239},NOR,NO
GEO_86288312B66000336849668,Europe,Norway,Trøndelag,Frøya nor,NO,No,Norway,{86288312B66000336849668},NOR,NO
GEO_86288312B93862258107530,Europe,Norway,Trøndelag,Grong nor,NO,No,Norway,{86288312B93862258107530},NOR,NO
GEO_86288312B43880270832618,Europe,Norway,Trøndelag,Halsa nor,NO,No,Norway,{86288312B43880270832618},NOR,NO
GEO_86288312B71092976212534,Europe,Norway,Trøndelag,Hemne nor,NO,No,Norway,{86288312B71092976212534},NOR,NO
GEO_86288312B1227555163680,Europe,Norway,Trøndelag,Hitra nor,NO,No,Norway,{86288312B1227555163680},NOR,NO
GEO_86288312B65745471966188,Europe,Norway,Trøndelag,Holtålen nor,NO,No,Norway,{86288312B65745471966188},NOR,NO
GEO_86288312B25157872919585,Europe,Norway,Trøndelag,Høylandet nor,NO,No,Norway,{86288312B25157872919585},NOR,NO
GEO_86288312B4648926178288,Europe,Norway,Trøndelag,Inderøy nor,NO,No,Norway,{86288312B4648926178288},NOR,NO
GEO_86288312B3203953779566,Europe,Norway,Trøndelag,Klæbu nor,NO,No,Norway,{86288312B3203953779566},NOR,NO
GEO_86288312B18115078768764,Europe,Norway,Trøndelag,Leksvik nor,NO,No,Norway,{86288312B18115078768764},NOR,NO
GEO_86288312B82574062898212,Europe,Norway,Trøndelag,Levanger nor,NO,No,Norway,{86288312B82574062898212},NOR,NO
GEO_86288312B74220528840082,Europe,Norway,Trøndelag,Lierne nor,NO,No,Norway,{86288312B74220528840082},NOR,NO
"GEO_86288312B32128147413448,86288312B36520451776758,86288312B1781368759016",Europe,Norway,Trøndelag,Malvik nor,NO,No,Norway,"{86288312B32128147413448,86288312B36520451776758,86288312B1781368759016}",NOR,NO
GEO_86288312B14672421796799,Europe,Norway,Trøndelag,Meldal nor,NO,No,Norway,{86288312B14672421796799},NOR,NO
GEO_86288312B97150685823203,Europe,Norway,Trøndelag,Melhus nor,NO,No,Norway,{86288312B97150685823203},NOR,NO
GEO_86288312B15566061957795,Europe,Norway,Trøndelag,Meråker nor,NO,No,Norway,{86288312B15566061957795},NOR,NO
GEO_86288312B32212303283583,Europe,Norway,Trøndelag,Nærøy nor,NO,No,Norway,{86288312B32212303283583},NOR,NO
GEO_86288312B7521239931161,Europe,Norway,Trøndelag,Namdalseid nor,NO,No,Norway,{86288312B7521239931161},NOR,NO
GEO_86288312B18361683612622,Europe,Norway,Trøndelag,Namsskogan nor,NO,No,Norway,{86288312B18361683612622},NOR,NO
GEO_86288312B17793327792400,Europe,Norway,Trøndelag,Oppdal nor,NO,No,Norway,{86288312B17793327792400},NOR,NO
GEO_86288312B5608393876733,Europe,Norway,Trøndelag,Orkdal nor,NO,No,Norway,{86288312B5608393876733},NOR,NO
GEO_86288312B48706769721538,Europe,Norway,Trøndelag,Ørland nor,NO,No,Norway,{86288312B48706769721538},NOR,NO
GEO_86288312B40278854732862,Europe,Norway,Trøndelag,Osen nor,NO,No,Norway,{86288312B40278854732862},NOR,NO
GEO_86288312B92736978662870,Europe,Norway,Trøndelag,Overhalla nor,NO,No,Norway,{86288312B92736978662870},NOR,NO
GEO_86288312B41208068814146,Europe,Norway,Trøndelag,Raarvihke sma 1,NO,No,Norway,{86288312B41208068814146},NOR,NO
GEO_86288312B5203152162858,Europe,Norway,Trøndelag,Rennebu nor,NO,No,Norway,{86288312B5203152162858},NOR,NO
GEO_86288312B78124054872734,Europe,Norway,Trøndelag,Rindal nor,NO,No,Norway,{86288312B78124054872734},NOR,NO
GEO_86288312B80275455305326,Europe,Norway,Trøndelag,Rissa nor,NO,No,Norway,{86288312B80275455305326},NOR,NO
GEO_86288312B70767973443782,Europe,Norway,Trøndelag,Roan nor,NO,No,Norway,{86288312B70767973443782},NOR,NO
GEO_86288312B67430343511851,Europe,Norway,Trøndelag,Røros nor,NO,No,Norway,{86288312B67430343511851},NOR,NO
GEO_86288312B45972287407526,Europe,Norway,Trøndelag,Selbu nor,NO,No,Norway,{86288312B45972287407526},NOR,NO
GEO_86288312B11498019904431,Europe,Norway,Trøndelag,Skaun nor,NO,No,Norway,{86288312B11498019904431},NOR,NO
GEO_86288312B29366905893457,Europe,Norway,Trøndelag,Snåase sma 1,NO,No,Norway,{86288312B29366905893457},NOR,NO
GEO_86288312B69677732452167,Europe,Norway,Trøndelag,Snillfjord nor,NO,No,Norway,{86288312B69677732452167},NOR,NO
GEO_86288312B13820537707867,Europe,Norway,Trøndelag,Steinkjer nor,NO,No,Norway,{86288312B13820537707867},NOR,NO
GEO_86288312B10441547296233,Europe,Norway,Trøndelag,Stjørdal nor,NO,No,Norway,{86288312B10441547296233},NOR,NO
GEO_86288312B46091891234397,Europe,Norway,Trøndelag,Trondheim nor,NO,No,Norway,{86288312B46091891234397},NOR,NO
GEO_86288312B83613644252663,Europe,Norway,Trøndelag,Tydal nor,NO,No,Norway,{86288312B83613644252663},NOR,NO
GEO_86288312B89960362745418,Europe,Norway,Trøndelag,Verdal nor,NO,No,Norway,{86288312B89960362745418},NOR,NO
GEO_86288312B18564926842494,Europe,Norway,Trøndelag,Verran nor,NO,No,Norway,{86288312B18564926842494},NOR,NO
GEO_86288312B81438149454650,Europe,Norway,Trøndelag,Vikna nor,NO,No,Norway,{86288312B81438149454650},NOR,NO
GEO_86288312B26401918029146,Europe,Norway,Vestfold og Telemark,Bamble nor,NO,No,Norway,{86288312B26401918029146},NOR,NO
GEO_86288312B18605763304298,Europe,Norway,Vestfold og Telemark,Bø nor,NO,No,Norway,{86288312B18605763304298},NOR,NO
GEO_86288312B55078713948498,Europe,Norway,Vestfold og Telemark,Drangedal nor,NO,No,Norway,{86288312B55078713948498},NOR,NO
GEO_86288312B57586281322059,Europe,Norway,Vestfold og Telemark,Fyresdal nor,NO,No,Norway,{86288312B57586281322059},NOR,NO
GEO_86288312B76434721018946,Europe,Norway,Vestfold og Telemark,Hjartdal nor,NO,No,Norway,{86288312B76434721018946},NOR,NO
GEO_86288312B12801335052403,Europe,Norway,Vestfold og Telemark,Hof nor,NO,No,Norway,{86288312B12801335052403},NOR,NO
GEO_86288312B24065042628748,Europe,Norway,Vestfold og Telemark,Holmestrand nor,NO,No,Norway,{86288312B24065042628748},NOR,NO
"GEO_86288312B28519776233063,86288312B83701369955488",Europe,Norway,Vestfold og Telemark,Horten nor,NO,No,Norway,"{86288312B28519776233063,86288312B83701369955488}",NOR,NO
GEO_86288312B49574496849742,Europe,Norway,Vestfold og Telemark,Kragerø nor,NO,No,Norway,{86288312B49574496849742},NOR,NO
GEO_86288312B3743055335069,Europe,Norway,Vestfold og Telemark,Kviteseid nor,NO,No,Norway,{86288312B3743055335069},NOR,NO
GEO_86288312B65045037066100,Europe,Norway,Vestfold og Telemark,Lardal nor,NO,No,Norway,{86288312B65045037066100},NOR,NO
GEO_86288312B65509327591170,Europe,Norway,Vestfold og Telemark,Larvik nor,NO,No,Norway,{86288312B65509327591170},NOR,NO
GEO_86288312B6017689781650,Europe,Norway,Vestfold og Telemark,Nissedal nor,NO,No,Norway,{86288312B6017689781650},NOR,NO
"GEO_86288312B29220446300399,86288312B14139397514158",Europe,Norway,Vestfold og Telemark,Nome nor,NO,No,Norway,"{86288312B29220446300399,86288312B14139397514158}",NOR,NO
GEO_86288312B98862303596044,Europe,Norway,Vestfold og Telemark,Notodden nor,NO,No,Norway,{86288312B98862303596044},NOR,NO
GEO_86288312B41370900035863,Europe,Norway,Vestfold og Telemark,Nøtterøy nor,NO,No,Norway,{86288312B41370900035863},NOR,NO
GEO_86288312B50854696471252,Europe,Norway,Vestfold og Telemark,Porsgrunn nor,NO,No,Norway,{86288312B50854696471252},NOR,NO
GEO_86288312B25066460859021,Europe,Norway,Vestfold og Telemark,Re nor,NO,No,Norway,{86288312B25066460859021},NOR,NO
GEO_86288312B46976910861287,Europe,Norway,Vestfold og Telemark,Sande nor,NO,No,Norway,{86288312B46976910861287},NOR,NO
GEO_86288312B12201330718372,Europe,Norway,Vestfold og Telemark,Sandefjord nor,NO,No,Norway,{86288312B12201330718372},NOR,NO
GEO_86288312B68801046194280,Europe,Norway,Vestfold og Telemark,Sauherad nor,NO,No,Norway,{86288312B68801046194280},NOR,NO
GEO_86288312B68880560441515,Europe,Norway,Vestfold og Telemark,Seljord nor,NO,No,Norway,{86288312B68880560441515},NOR,NO
GEO_86288312B40873375407983,Europe,Norway,Vestfold og Telemark,Siljan nor,NO,No,Norway,{86288312B40873375407983},NOR,NO
GEO_86288312B28765776683305,Europe,Norway,Vestfold og Telemark,Skien nor,NO,No,Norway,{86288312B28765776683305},NOR,NO
GEO_86288312B25517815255384,Europe,Norway,Vestfold og Telemark,Tinn nor,NO,No,Norway,{86288312B25517815255384},NOR,NO
GEO_86288312B10899957207180,Europe,Norway,Vestfold og Telemark,Tjøme nor,NO,No,Norway,{86288312B10899957207180},NOR,NO
GEO_86288312B10810953516710,Europe,Norway,Vestfold og Telemark,Tokke nor,NO,No,Norway,{86288312B10810953516710},NOR,NO
GEO_86288312B49956030196475,Europe,Norway,Vestfold og Telemark,Tønsberg nor,NO,No,Norway,{86288312B49956030196475},NOR,NO
GEO_86288312B99450308134053,Europe,Norway,Vestfold og Telemark,Vinje nor,NO,No,Norway,{86288312B99450308134053},NOR,NO
GEO_86288312B26469823377508,Europe,Norway,Vestland,Årdal nor,NO,No,Norway,{86288312B26469823377508},NOR,NO
GEO_86288312B29517582925264,Europe,Norway,Vestland,Askøy nor,NO,No,Norway,{86288312B29517582925264},NOR,NO
GEO_86288312B32892511897079,Europe,Norway,Vestland,Askvoll nor,NO,No,Norway,{86288312B32892511897079},NOR,NO
GEO_86288312B95170740502461,Europe,Norway,Vestland,Aurland nor,NO,No,Norway,{86288312B95170740502461},NOR,NO
GEO_86288312B29393912466053,Europe,Norway,Vestland,Austevoll nor,NO,No,Norway,{86288312B29393912466053},NOR,NO
GEO_86288312B90213483192723,Europe,Norway,Vestland,Austrheim nor,NO,No,Norway,{86288312B90213483192723},NOR,NO
GEO_86288312B39702039742049,Europe,Norway,Vestland,Balestrand nor,NO,No,Norway,{86288312B39702039742049},NOR,NO
GEO_86288312B18429617226236,Europe,Norway,Vestland,Bergen nor,NO,No,Norway,{86288312B18429617226236},NOR,NO
GEO_86288312B98133792313273,Europe,Norway,Vestland,Bremanger nor,NO,No,Norway,{86288312B98133792313273},NOR,NO
GEO_86288312B38432559775747,Europe,Norway,Vestland,Eid nor,NO,No,Norway,{86288312B38432559775747},NOR,NO
GEO_86288312B69924208122443,Europe,Norway,Vestland,Eidfjord nor,NO,No,Norway,{86288312B69924208122443},NOR,NO
GEO_86288312B21434642963,Europe,Norway,Vestland,Etne nor,NO,No,Norway,{86288312B21434642963},NOR,NO
GEO_86288312B30337724533689,Europe,Norway,Vestland,Fedje nor,NO,No,Norway,{86288312B30337724533689},NOR,NO
GEO_86288312B29955336638723,Europe,Norway,Vestland,Fitjar nor,NO,No,Norway,{86288312B29955336638723},NOR,NO
GEO_86288312B14759313964595,Europe,Norway,Vestland,Fjaler nor,NO,No,Norway,{86288312B14759313964595},NOR,NO
GEO_86288312B65460294234921,Europe,Norway,Vestland,Fjell nor,NO,No,Norway,{86288312B65460294234921},NOR,NO
GEO_86288312B31787825848012,Europe,Norway,Vestland,Flora nor,NO,No,Norway,{86288312B31787825848012},NOR,NO
GEO_86288312B49751827405886,Europe,Norway,Vestland,Førde nor,NO,No,Norway,{86288312B49751827405886},NOR,NO
GEO_86288312B62165724203406,Europe,Norway,Vestland,Fusa nor,NO,No,Norway,{86288312B62165724203406},NOR,NO
GEO_86288312B84255717767611,Europe,Norway,Vestland,Gaular nor,NO,No,Norway,{86288312B84255717767611},NOR,NO
GEO_86288312B68175693588321,Europe,Norway,Vestland,Gloppen nor,NO,No,Norway,{86288312B68175693588321},NOR,NO
GEO_86288312B43421694562872,Europe,Norway,Vestland,Granvin nor,NO,No,Norway,{86288312B43421694562872},NOR,NO
GEO_86288312B34871191687124,Europe,Norway,Vestland,Gulen nor,NO,No,Norway,{86288312B34871191687124},NOR,NO
GEO_86288312B29957343323174,Europe,Norway,Vestland,Hyllestad nor,NO,No,Norway,{86288312B29957343323174},NOR,NO
GEO_86288312B82743571298171,Europe,Norway,Vestland,Jølster nor,NO,No,Norway,{86288312B82743571298171},NOR,NO
GEO_86288312B59600167870114,Europe,Norway,Vestland,Jondal nor,NO,No,Norway,{86288312B59600167870114},NOR,NO
GEO_86288312B50170416612347,Europe,Norway,Vestland,Kvam nor,NO,No,Norway,{86288312B50170416612347},NOR,NO
GEO_86288312B18833292732183,Europe,Norway,Vestland,Kvinnherad nor,NO,No,Norway,{86288312B18833292732183},NOR,NO
GEO_86288312B68265317088275,Europe,Norway,Vestland,Lærdal nor,NO,No,Norway,{86288312B68265317088275},NOR,NO
GEO_86288312B45194793520857,Europe,Norway,Vestland,Leikanger nor,NO,No,Norway,{86288312B45194793520857},NOR,NO
GEO_86288312B33434910544397,Europe,Norway,Vestland,Luster nor,NO,No,Norway,{86288312B33434910544397},NOR,NO
GEO_86288312B50611449563949,Europe,Norway,Vestland,Masfjorden nor,NO,No,Norway,{86288312B50611449563949},NOR,NO
GEO_86288312B27116623213145,Europe,Norway,Vestland,Meland nor,NO,No,Norway,{86288312B27116623213145},NOR,NO
GEO_86288312B70399865031783,Europe,Norway,Vestland,Modalen nor,NO,No,Norway,{86288312B70399865031783},NOR,NO
GEO_86288312B26006873057513,Europe,Norway,Vestland,Naustdal nor,NO,No,Norway,{86288312B26006873057513},NOR,NO
GEO_86288312B11299132347208,Europe,Norway,Vestland,Odda nor,NO,No,Norway,{86288312B11299132347208},NOR,NO
GEO_86288312B99631604465694,Europe,Norway,Vestland,Os nor,NO,No,Norway,{86288312B99631604465694},NOR,NO
GEO_86288312B51144520840876,Europe,Norway,Vestland,Osterøy nor,NO,No,Norway,{86288312B51144520840876},NOR,NO
GEO_86288312B69589401279703,Europe,Norway,Vestland,Øygarden nor,NO,No,Norway,{86288312B69589401279703},NOR,NO
GEO_86288312B30857166423127,Europe,Norway,Vestland,Radøy nor,NO,No,Norway,{86288312B30857166423127},NOR,NO
GEO_86288312B8204828697072,Europe,Norway,Vestland,Samnanger nor,NO,No,Norway,{86288312B8204828697072},NOR,NO
